dataset,processed_input,reference,max_new_tokens,stop_sequence,extraction_method,evaluation_metric,id
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sarah was quickly promoted to manager over Kayla, because _ excelled at angering other people.
Options:
A. Sarah
B. Kayla
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_488
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Dennis invited Joseph on a trip to the hatchery tomorrow morning because _ was also interested in fish.
Options:
A. Dennis
B. Joseph
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_489
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The parakeet flew to Hunter but flew past Samuel because _ had some bird seed in their hand.
Options:
A. Hunter
B. Samuel
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_490
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kevin was worried about Eric's infections so _ decided to go to an emergency clinic.
Options:
A. Kevin
B. Eric
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_491
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel ran out of toilet paper, so he asked Dennis in the stall next to him for some. _ was relieved when he agreed.
Options:
A. Joel
B. Dennis
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_492
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha told Lindsey to be careful with the porcelain doll; when she ignored her and dropped the doll, _ was very sorry.
Options:
A. Samantha
B. Lindsey
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_493
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Even though Ian had less of a sweet tooth than Robert, _ liked chocolate more.
Options:
A. Ian
B. Robert
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_494
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha couldn't see any alternatives, but Emily could, because _ wasn't nearly as open minded.
Options:
A. Samantha
B. Emily
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_495
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Mary wanted to surprise Cynthia with a puppy for Christmas, so _ asked about allergies to dogs.
Options:
A. Mary
B. Cynthia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_496
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Emily had always loved kids and Jessica felt the opposite, so _ was surprised to become a pediatrician.
Options:
A. Emily
B. Jessica
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_497
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The employee tried to put the extra clothes in the closets but the _ were too small.
Options:
A. closets
B. clothes
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_498
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Because of his rash, he opted not to wash with soap but with oil, as the _ would soothe it.
Options:
A. soap
B. oil
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_499
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Laura was climbing down from the roof and Katrina was below so, _ was holding the ladder.
Options:
A. Laura
B. Katrina
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_500
